full_text,"sentimen (positif 1, netral 2, negatif3)",anies,ganjar,prabowo
@LArismi11 Papua bakalan lebih maju ditangan Ganjar Pranowo Mahfud MD,positif,0,1,0
"Ganjar Pranowo Saksikan Pengukuhan Pengurus TKD Ganjar-Mahfud 24 Kabupaten/Kota se-Sulsel: Calon Presiden no 3, Ganjar Pranowo menyaksikan secara langsung pengukuhan pengurus Tim Pemenangan… https://t.co/uqaAXZVoZo #Makassar #ganjarpranowo #PengukuhantkdGanjarMahfud #Sulsel",netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo menekankan pentingnya teknologi dalam pengembangan Ekonomi Syariah di Indonesia 🇮🇩  #GanjarWujudkanMimpiRI https://t.co/ceRRXWdiVC,netral,0,1,0
@srudukkwati Semua untuk Ganjar Pranowo Mahfud MD bisa m3nang,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo menekankan pentingnya teknologi dalam pengembangan Ekonomi Syariah di Indonesia 🇮🇩  #GanjarWujudkanMimpiRI https://t.co/llK8IQXO1x,netral,0,1,0
"@Melihat_Indo Jangan takut untuk menilai rendah, tetapi lebih baik berkontribusi pada upaya perbaikan penegakan hukum. yang nanti akan diperbaiki oleh Ganjar Pranowo",positif,0,1,0
"Calon presiden nomor urut 3 Ganjar Pranowo menyerap aspirasi tokoh masyarakat dan pendeta di Kabupaten Toraja Utara, Sulawesi Selatan (Sulsel), Sabtu (25/11/2023). https://t.co/dV42QgRz4p",positif,0,1,0
#GanjarWujudkanMimpiRI  Kalian tambah gasih ternyata Ganjar Pranowo punya karir politik yang cemerlang loh  #GanjarWujudkanMimpiRI https://t.co/3VegOom8Lb,positif,0,1,0
Hari ini istri Ganjar Pranowo merayakan ulang tahunnya yang ke-52 https://t.co/lmIjPtrWI0,netral,0,1,0
#GanjarWujudkanMimpiRI  Kalian tambah gasih ternyata Ganjar Pranowo punya karir politik yang cemerlang loh  #GanjarWujudkanMimpiRI https://t.co/bOXUmd3cJ3,positif,0,1,0
@srudukkwati @ganjarpranowo Pastikan Ganjar Pranowo Mahfud MD m3nang satu putaran,positif,0,1,0
Bersama Ganjar Pranowo - Mahfud MD Indonesia akan menjadi bangsa yang semakin maju dan sejahtera #GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud https://t.co/CTb3aj2UV1,positif,0,1,0
Bersama Ganjar Pranowo - Mahfud MD Indonesia akan menjadi bangsa yang semakin maju dan sejahtera #GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud https://t.co/eGQD3xyKZf,positif,0,1,0
Bersama Ganjar Pranowo - Mahfud MD Indonesia akan menjadi bangsa yang semakin maju dan sejahtera #GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud https://t.co/wsoCJ6Z7P2,positif,0,1,0
@LArismi11 Pilih presiden RI yang merakyat pk Ganjar Pranowo pasti m3nang,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo mendorong masyarakat turut angkat bicara bila temukan penyelewengan  dalam demokrasi  #GanjarWujudkanMimpiRI https://t.co/kazMmbNnMi,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo mendorong masyarakat turut angkat bicara bila temukan penyelewengan  dalam demokrasi  #GanjarWujudkanMimpiRI https://t.co/1V0dHivjQm,positif,0,1,0
"××× Calon presiden Ganjar Pranowo, mengatakan sumber daya manusia (SDM) merupakan prioritas utama yang harus diperhatikan untuk membangun Indonesia menjadi negara maju  #SahabatGanjar #GanjarPresiden #GanjarUntukIndonesia #GanjarMahfud2024 https://t.co/07sDhoEHsB",positif,0,1,0
@FujiLestar45226 @LArismi11 Semoga Ganjar Pranowo m3nang,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo sebut dengan mempermudah sertifikasi halal akan mempengaruhi potensi Ekonomi Syariah Di Indonesia 🇮🇩  #GanjarWujudkanMimpiRI https://t.co/FoZ0mbzLez,netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo sebut dengan mempermudah sertifikasi halal akan mempengaruhi potensi Ekonomi Syariah Di Indonesia 🇮🇩  #GanjarWujudkanMimpiRI https://t.co/ZvDY7ZlhfX,netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo Ungkapkan dalam mendorong Ekonomi Syariah dapat didukung dengan mempermudah Syariah perizinan  #GanjarWujudkanMimpiRI https://t.co/V7Bce6wulN,positif,0,1,0
"@AirinDatangLagi Apapun yang terjadi saya akan tetap mendukung pak Ganjar Pranowo, GAMA m3nang",positif,0,1,0
"Acara Sarasehan, tatap muka dan dialog Ganjar Pranowo bersama tokoh dan simpatisan Ganjar-Mahfud.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/VGrwYWxFfu",netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo Ungkapkan dalam mendorong Ekonomi Syariah dapat didukung dengan mempermudah Syariah perizinan  #GanjarWujudkanMimpiRI https://t.co/ytgPJnb88L,positif,0,1,0
@PartBurungGalak Jangan lupa pilih pk Ganjar Pranowo m3nang,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo hadiri acara rembuk ide transisi berkeadilan di The Habibie Center  #GanjarWujudkanMimpiRI https://t.co/fP5ve1bZq4,netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo hadiri acara rembuk ide transisi berkeadilan di The Habibie Center  #GanjarWujudkanMimpiRI https://t.co/PhfjW1Ey7O,netral,0,1,0
"@srudukkwati @ganjarpranowo Tak akan kelain capres Hanya ada pak Ganjar Pranowo... Pwt BMS Jateng😍 , Salam 3 jari salam kemenangan 🤟",positif,0,1,0
@Gus_Raharjo Ganjar Pranowo we love you,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo tegaskan bahwa mewujudkan energi yang berkeadilan adalah sebuah keharusan  #GanjarWujudkanMimpiRI https://t.co/PDSyVQrD1r,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo tegaskan bahwa mewujudkan energi yang berkeadilan adalah sebuah keharusan  #GanjarWujudkanMimpiRI https://t.co/f8ev7VnAv7,positif,0,1,0
@Gus_Raharjo Tetap Ganjar Pranowo 🤟,positif,0,1,0
#GanjarWujudkanMimpiRI  Kalian tahu ga ternyata Ganjar Pranowo Salah satu capres yang membidangi kelahiran UU Kewarganegaraan  #GanjarWujudkanMimpiRI https://t.co/D0H3Gu4zom,positif,0,1,0
@_rakyatmerdeka All in dukung pak Ganjar Pranowo dan Pak Mahfud MD,positif,0,1,0
#GanjarWujudkanMimpiRI  Kalian tahu ga ternyata Ganjar Pranowo Salah satu capres yang membidangi kelahiran UU Kewarganegaraan  #GanjarWujudkanMimpiRI https://t.co/CZkGTITgUB,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo mendorong semua pihak untuk terlibat dalam memberantas narkoba  #GanjarWujudkanMimpiRI https://t.co/4VCMawBJN8,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo mendorong semua pihak untuk terlibat dalam memberantas narkoba  #GanjarWujudkanMimpiRI https://t.co/1xV0xR352X,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo menekankan pentingnya peran orang tua dalam mengarahkan anak agar terlibat dalam kegiatan positif  #GanjarWujudkanMimpiRI https://t.co/pODpw5SgC0,positif,0,1,0
@tempodotco Semangat dan terus berjuang pak Ganjar Pranowo,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo menekankan pentingnya peran orang tua dalam mengarahkan anak agar terlibat dalam kegiatan positif  #GanjarWujudkanMimpiRI https://t.co/MVWknKIUAb,positif,0,1,0
"Bicarakan Soal Perekonomian, Ganjar Pranowo Soroti Potensi Pengelolaan Zakat  https://t.co/QJpsQUH3zr",netral,0,1,0
"Ini Lho Prestasi Ganjar Pranowo Selama di Jateng, Tingkatkan Kualitas SDM Melalui Teaching Industry  https://t.co/TMsMGWkbiv",positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo Perlunya peningkatan pendidikan parenting bagi orang tua agar dapat mengawasi dan mendidik anak-anak secara efektif  #GanjarWujudkanMimpiRI https://t.co/pg1GDK9laS,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo Perlunya peningkatan pendidikan parenting bagi orang tua agar dapat mengawasi dan mendidik anak-anak secara efektif  #GanjarWujudkanMimpiRI https://t.co/MQUzBxePzo,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo membidik bauran energi baru terbarukan (EBT) bisa mencapai 2️⃣5️⃣➖3️⃣0️⃣% di 2️⃣0️⃣2️⃣9️⃣ mendatang  #GanjarWujudkanMimpiRI https://t.co/8qPjZQCFgj,netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo membidik bauran energi baru terbarukan (EBT) bisa mencapai 2️⃣5️⃣➖3️⃣0️⃣% di 2️⃣0️⃣2️⃣9️⃣ mendatang  #GanjarWujudkanMimpiRI https://t.co/YmjFrNoyIo,netral,0,1,0
"Para warga tak menyangka akan kedatangan istri calon Presiden 2024 Ganjar Pranowo bahkan ikut serta senam bersama.  Langit ibu kota sedang mendung kala Atikoh datang ke kawasan Kemayoran, Jakarta Pusat. Setiba di Jalan Cempaka Wangi III, Atikoh pun menggemparkan ibu-ibu yang--",netral,0,1,0
@tempodotco All in pak  ganjar Pranowo dan pak Mahfud MD,positif,0,1,0
Ganjar Pranowo &amp  Mahfud MD Bicara Gagasan Kebangsaan | GAGAS RI... https://t.co/LClkMb4qcu,positif,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo tekankan perencanaan yang tepat tidak memberikan dampak pada perusahaan energi dengan emisi tinggi  #GanjarWujudkanMimpiRI https://t.co/vOMo9QoPgt,netral,0,1,0
#GanjarWujudkanMimpiRI  Ganjar Pranowo tekankan perencanaan yang tepat tidak memberikan dampak pada perusahaan energi dengan emisi tinggi  #GanjarWujudkanMimpiRI https://t.co/fm1iCqUK6j,netral,0,1,0
"Alhamdulillah kita manyaksikan antusiasme yang luar biasa dari masyarakat Sulsawesi Selatan, Kota Makassar dalam menyambut calon wakil presidem pasangan Pak Prabowo Subianto yakni Gibran Rakabuming Raka.""",positif,0,0,1
Capres Prabowo Subianto menyebut Indonesia kerap di posisi yang tidak seimbang dalam perdagangan internasional misalnya saat berhadapan dengan Jepang. https://t.co/pXI06O0B0A,netral,0,0,1
"#TemanPemilih, repost @kpu_ri kamu perlu tahu inilah Profil Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI, PBB dan Partai Garuda https://t.co/HP23P2XdTt",netral,0,0,1
"Lingkaran Survei Indonesia (LSI Denny JA) merilis hasil surveinya pada Oktober-November 2023. Dalam survei tersebut, terjadi peningkatan elektabilitas pasangan Prabowo Subianto (@prabowo) dan Gibran Rakabuming Raka (@gibran_rakabuming).",positif,0,0,1
@Joker_Wedoks @ganjarpranowo Pasti dong. Prabowo Subianto dan Gibran pasti menang.  Bhinneka tunggal Ika.,positif,0,0,1
Capres nomor urut 2 Prabowo Subianto sedih banyak rakyat yang masih miskin serta banyak pekerja masih dibayar dengan gaji UMR. https://t.co/oEUdgiRUlh,positif,0,0,1
"#TemanPemilih, kamu perlu tahu inilah Profil Pasangan Capres dan Cawapres Pemilu Tahun 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI, PBB dan Partai Garuda  #KPUMelayani #PemiluSerentak2024 https://t.co/UD3QlnZBVC",netral,0,0,1
Menteri Pertahanan Prabowo Subianto Tegaskan Sikap Indonesia ... - Rilis ID https://t.co/J8mxaWuHnu #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,positif,0,0,1
"Maju Jadi Capres 2024, Prabowo: Saya Anggap Diri Saya sebagai Alat Seluruh Rakyat Indonesia: Prabowo Subianto menganggap dirinya sebagai alat yang dimiliki masyarakat Indonesia. https://t.co/QhCzrt0scl",positif,0,0,1
"#TemanPemilih, kamu perlu tahu inilah Profil Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI, PBB dan Partai Garuda scan barcode ini yaa.. https://t.co/6ec1puF7ux",netral,0,0,1
@VIVAcoid Aamiin aamiin aamiin ya rabbal Alamin. Prabowo Subianto dan Gibran pasti menang,positif,0,0,1
@dekade_08 Alhamdulillah. Prabowo Subianto dan Gibran pasti menang,positif,0,0,1
Viktolia - Calon presiden Koalisi Indonesia Maju Prabowo Subianto memberikan beberapa pandangannya dalam acara ‘Dialog Publik Muhammadiyah Baca Selengkapnya : https://t.co/Vsfw9vmHP3,netral,0,0,1
"Viktolia - Calon presiden dari Koalisi Indonesia Maju, Prabowo Subianto menerima sejumlah masukan dari akademisi dan ahli terkait program yang akan dijalankannya bersama cawapres, Gibran Rakabuming Raka. Baca Selengkapnya : https://t.co/C4h5bFFM9G",netral,0,0,1
Begini Kata Gibran Usai Samawi Usulkan Dirinya Dampingi Prabowo Subianto di Pilpres 2024 - Kompas TV https://t.co/BlIseQRIbM #Prabowo #PrabowoUnggul,netral,0,0,1
[DISINFORMASI] Prabowo Subianto Diusir dari Istana karena ... - Kabar Sanggau https://t.co/zTCGC6pZ6v #Prabowo #PrabowoUnggul,negatif,0,0,1
Janji dan Bakti Ridwan Kamil untuk Prabowo Subianto https://t.co/B1LPcvGO2q,netral,0,0,1
Ridwan Kamil resmi menjadi ketua Tim Kampanye Daerah (TKD) Jawa Barat pasangan Prabowo Subianto-Gibran Rakabuming Raka di Pilpres 2024. https://t.co/NV2zKOXfTt,netral,0,0,1
"Hadiri Konsolidasi TKD Jabar, Prabowo Singgung Tentang Kemiskinan: Prabowo Subianto mengaku ingin meneruskan pondasi yang sudah dibangun pemerintah sebelumnya. https://t.co/NsMNYoBWRH",positif,0,0,1
@ruhutsitompul Pilihan saya. Prabowo Subianto - Gibran Rakabuming,positif,0,0,1
Sekjen Partai Gerindra Ahmad Muzani mengakui banyak hasil survei mengunggulkan pasangan Calon Presiden (Capres) Prabowo Subianto-Calon Wakil Presiden ... https://t.co/SzzrXjmk3p,positif,0,0,1
"Capres dari Koalisi Indonesia Maju (KIM), Prabowo Subianto menyampaikan sejumlah pesan dalam kegiatan Konsolidasi Tim Kampanye Daerah (TKD) Jabar. #NewsUpdate #Update #News #Text https://t.co/JfqSXjhphV",netral,0,0,1
"Kerap Kampanye Terselubung, Imparsial Desak Presiden Copot Menhan Prabowo Subianto - Nusantara 62 - Nusantara 62 https://t.co/hK7M4dJVyr #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat",negatif,0,0,1
"Kerap Kampanye Terselubung, Imparsial Desak Presiden Copot Menhan Prabowo Subianto - Nusantara 62 - Nusantara 62 https://t.co/Rmy5ZdP4PG #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat",negatif,0,0,1
"Pilpres 2024, Puluhan Pedagang di Sragen Deklarasi Dukungan ke Prabowo Subianto - Soloraya https://t.co/ljLnKaAYqE https://t.co/XJRh7UHsq3 #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat",positif,0,0,1
"Pilpres 2024, Puluhan Pedagang di Sragen Deklarasi Dukungan ke Prabowo Subianto - Soloraya https://t.co/6ldXQefcVd https://t.co/EixYbBcleV #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat",positif,0,0,1
"Prabowo Subianto Hadiri Pengukuhan TKD di Bandung, Beri Pesan Ini https://t.co/JOEzxJkYE9",netral,0,0,1
"#TemanPemilih, kamu perlu tahu inilah Profil Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI, PBB dan Partai Garuda  #PemiluSerentak2024 https://t.co/VB5s62NfBx",netral,0,0,1
"Kerap Kampanye Terselubung, Presiden Harus Berhentikan Menhan Prabowo Subianto https://t.co/flGv1Qoovs",negatif,0,0,1
"Bila menang Pilpres, Prabowo Subianto akan mengupayakan Indonesia menjadi negara maju dan terkaya keempat di dunia dengan.....  Makan siang dan minum susu gratis.  Awokwokwok",negatif,0,0,1
Capres nomor urut 2 Prabowo Subianto menegaskan komitmennya dalam upaya menghentikan ketergantungan impor BBM jika memenangi Pilpres 2024. https://t.co/T7IUHlPgAL,netral,0,0,1
"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. uoy  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/DlS7pBmure",positif,0,0,1
Partai Gerindra Solo Deklarasi Dukung Gibran Jadi Cawapres Prabowo Subianto - Soloraya https://t.co/nE7u5QQ6tD https://t.co/wygMbcNeit #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,positif,0,0,1
Mas AHY sudah berpamitan kepada mba Puan soal keputusan dukung Prabowo Subianto.. sxs  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/a3T4lDEARE,positif,0,0,1
"Imparsial Desak Jokowi Berhentikan Prabowo Subianto sebagai Menhan, Ini Alasannya https://t.co/BDNW1nFBig https://t.co/T2Q4YEI3gi",negatif,0,0,1
"@Heraloebss Prabowo Subianto menjadi harapan generasi muda Indonesia, karena dianggap lebih  mampu menangani berbagai macam permasalah global di masa depan. https://t.co/bsKTSEIxyG",positif,0,0,1
Prabowo Subianto menilai dirinya dan Gibran Rakabuming Raka hanyalah alat untuk mencapai tujuan bangsa Indonesia. #newsupdate #update #news #text https://t.co/IsXD57QXMG,positif,0,0,1
Prabowo Subianto di Depan Ribuan Kepala Desa: Tidak Minta Dukungan dan Tanggapan Terhadap Dukungan Desa Bersatu - https://t.co/TpNMIXRRlP - https://t.co/TpNMIXRRlP https://t.co/1x0oCLjJMx #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
Prabowo Subianto di Depan Ribuan Kepala Desa: Tidak Minta Dukungan dan Tanggapan Terhadap Dukungan Desa Bersatu - https://t.co/ohc6LSqdQ4 - https://t.co/ohc6LSqdQ4 https://t.co/pRqzvBRHlL #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
Prabowo Subianto di Depan Ribuan Kepala Desa: Tidak Minta Dukungan dan Tanggapan Terhadap Dukungan Desa Bersatu - https://t.co/Y3mc2RDpH6 - https://t.co/Y3mc2RDpH6 https://t.co/fTUoNZFC4X #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. uoy  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/ewT4rQmGSd",positif,0,0,1
Mas AHY sudah berpamitan kepada mba Puan soal keputusan dukung Prabowo Subianto.. sxs  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/J28OunKEBS,positif,0,0,1
Airlangga Hartarto Punya Peluang Dampingi Prabowo Subianto - https://t.co/xIyd55fYw9 https://t.co/BlXETELhqq #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
Organisasi Sayap Partai Hanura Deklarasi Dukung Prabowo Subianto - detikNews https://t.co/OXmVHt4tF8 #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,positif,0,0,1
Airlangga Hartarto Punya Peluang Dampingi Prabowo Subianto - https://t.co/SfRl7seBcH https://t.co/vtk5HWvc1R #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
Organisasi Sayap Partai Hanura Deklarasi Dukung Prabowo Subianto - detikNews https://t.co/wmBxQhNMDw #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,positif,0,0,1
"#TemanPemilih, kamu perlu tahu inilah Profil Paslon Presiden dan Wakil Presiden Pemilu 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI, PBB dan Partai Garuda Selengkapnya, scan barcode ini yaa.. https://t.co/pnsKiuI49a",netral,0,0,1
DEMOKRAT Dituding Setengah Hati Dukung Prabowo Subianto dengan terpasang baliho AHY tanpa foto Gibran https://t.co/xHyti1ic9l via @YouTube,negatif,0,0,1
"Pembangunan Desa,Dana Desa  #AMINUntukKemakmuranDesa #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/iKKBR6sxpZ",positif,1,0,0
Ridwan Kamil resmi menjadi ketua Tim Kampanye Daerah (TKD) Jawa Barat pasangan Prabowo Subianto-Gibran Rakabuming Raka di Pilpres 2024. https://t.co/hdmitAuyR5,positif,0,0,1
"REPOST: #TemanPemilih, inilah Profil Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI, PBB  Partai Garuda Selengkapnya, scan barcode ini yaa.. https://t.co/vZyHiAP6sG",netral,0,0,1
Tim Kampanye Daerah (TKD) Prabowo Subianto-Gibran DKI Jakarta siap turun ke lapangan merangkul dan menggaet 800.000 suara pemilih pemula di Ibu Kota DKI Jakarta. https://t.co/Ix1IgMX2x9,netral,0,0,1
@ArditErwandha Fix timses petualangan subianto,positif,0,0,1
"Dinilai Berjasa, Menhan Prabowo Subianto Terima Penghargaan Darjah Utama Bakti Cemerlang dari Singapura - Riau Satu - Riau Satu https://t.co/ZSVMd2Xaud #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat",positif,0,0,1
"Tetapi tidak. Putra presiden itu tetap maju sebagai cawapres mendampingi Prabowo Subianto.  Maka, dugaan dan segala prasangka dibalik keputusan MK pun seolah menemukan jalan kesahihannya.  Apa boleh buat, dugaan makin menguat.",negatif,0,0,1
@SudaryonoSudar @prabowo @gibran_tweet pasti pak Prabowo subianto menang . allah bersamamu pak🥰,positif,0,0,1
min klo iklannya begini harusnya bukan prabowo subianto tapi plabowo cubianto 🥺 @Gerindra mff ak bru folo https://t.co/ypW7m5SKAf,netral,0,0,1
Laporan dugaan pelanggaran Pemilu oleh KPU ke Dewan Kehormatan Penyelenggara Pemilu (DKPP) dan penggunaan Hak Angket DPR pasca putusan MK terkait pencalonan Gibran Rakabuming Raka mendampingi Prabowo Subianto dinilai ada pihak yang menunggangi  https://t.co/jbSe52qU7f,negatif,0,0,1
Prabowo subianto dan gibran tidak layak menjadi pemimpin https://t.co/eEHO2WavW8,negatif,0,0,1
Prabowo subianto dan gibran melakukan pelanggaran pemilu https://t.co/YOqJiIOuLk,negatif,0,0,1
Prabowo subianto dan gibran melakukan pelanggaran pemilu https://t.co/TtQtKYzE36,negatif,0,0,1
AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. wwm  AgusYudhoyono PDemokrat Demokrat s14p https://t.co/em1QAuxlst,netral,0,0,1
"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. uoy  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/JhrpYp0pGM",positif,0,0,1
Mars Partai Demokrat bergema di kediaman bacapres Prabowo Subianto. Serdadu AHY S14P all out di pilpres dan pileg 2024! 💪. ein  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/Z04fZUkMRy,netral,0,0,1
"Deklarasi Calon Presiden Koalisi Indonesia Maju, PRABOWO SUBIANTO. ks\  AgusYudhoyono PDemokrat Demokrat s14p https://t.co/rEnxXouR8v",netral,0,0,1
Mas AHY sudah berpamitan kepada mba Puan soal keputusan dukung Prabowo Subianto.. sxs  PDemokrat AgusYudhoyono Demokrat s14p https://t.co/qSqbCyhW9Q,netral,0,0,1
